ObjectId2,Fuel Type Code,Station Name,Street Address,City,State,ZIP,Status Code,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Network,EV Network Web,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Open Date,EV Connector Types,Country,EV Pricing,Restricted Access,STATEFP,COUNTYFP,County,TRACTCE,GEOID,NAME,NAMELSAD,ALAND,AWATER,INTPTLAT,INTPTLON,Tract,GreaterRegion,MTFCC,FUNCSTAT,ALAND_sqm,AWATER_sqm,Contiguous,Contiguo_1,Contiguo_2,UCD_urban_,Tract_POPU,NAME_12,SQMI_ALAND,DAC,Income_Gro,Shape_Leng,Join_Count,TARGET_FID,x,y,ObjectId,x2,y2,DAC/LIC,rural,DCFC,EV Network Clean,weight,weight_
15640,ELEC,UDR LEVEL 4,7631 Edinger Ave,Huntington Beach,CA,92647,E,,2,,ChargePoint Network,http://www.chargepoint.com/,33.731649,-117.996462,8/19/23 7:00,251996,2023-08-19 00:42:43 UTC,,1/25/23 8:00,J1772,US,,,6,59,Orange County,99703,6059099703,997.03,Census Tract 997.03,1915535,0,33.7338309,-117.9850644,6059099703,Los Angeles,G5020,S,1915535,0,16918169,3748.02911,4513.88,Urban,6157,Orange County,0.739296527,,Low,6473.783017,7,564,-117.996462,33.731649,15272,-117.996462,33.731649,1,0,0,ChargePoint Network,3.82E-05,5.53E-05
14090,ELEC,USC CAMPUS VALLEY S.ROW#12,4121 Valley Blvd,Los Angeles,CA,90032,E,,2,,ChargePoint Network,http://www.chargepoint.com/,34.064718,-118.195583,8/19/23 7:00,235254,2023-08-19 00:33:20 UTC,,10/27/22 7:00,J1772,US,,,6,37,Los Angeles County,201402,6037201402,2014.02,Census Tract 2014.02,1941232,0,34.0689106,-118.1877681,6037201402,Los Angeles,G5020,S,1941232,0,16918169,3748.02911,4513.88,Urban,4995,Los Angeles County,0.749513558,Disadvantaged Community,Low,5794.231935,49,5195,-118.195583,34.064718,14978,-118.195583,34.064718,1,0,0,ChargePoint Network,3.82E-05,5.53E-05
14434,ELEC,CSU FULLERTON HOUSING 04,800 N. State College Blvd,Fullerton,CA,92831,E,,2,,ChargePoint Network,http://www.chargepoint.com/,33.882307,-117.881357,8/19/23 7:00,233440,2023-08-19 00:39:21 UTC,,10/14/22 7:00,J1772,US,,,6,59,Orange County,11504,6059011504,115.04,Census Tract 115.04,1966061,0,33.8820401,-117.8831131,6059011504,Los Angeles,G5020,S,1966061,0,16918169,3748.02911,4513.88,Urban,5916,Orange County,0.760366113,,Low,5736.039423,35,965,-117.881357,33.882307,14450,-117.881357,33.882307,1,0,0,ChargePoint Network,3.82E-05,5.53E-05
6073,ELEC,DC CORRIDOR HANGTOWN CT4K,1184 Broadway,Placerville,CA,95667,E,,2,,ChargePoint Network,http://www.chargepoint.com/,38.730284,-120.788015,8/19/23 7:00,176456,2023-08-19 00:16:31 UTC,,1/27/21 8:00,J1772,US,,,6,17,El Dorado County,31200,6017031200,312,Census Tract 312,20870878,5379,38.7183574,-120.7828088,6017031200,Sacramento,G5020,S,20870878,5379,1961917,842.9358486,2327.48,Urban,5138,El Dorado County,8.057301633,,Middle,24586.81175,5,1654,-120.788015,38.730284,6662,-120.788015,38.730284,0,0,0,ChargePoint Network,6.82E-05,9.88E-05
6752,ELEC,IRVINE  CO  OFC FOX PLAZA PS 07,2121 Avenue of the Stars,Los Angeles,CA,90064,E,,2,,ChargePoint Network,http://www.chargepoint.com/,34.05425,-118.414093,8/19/23 7:00,176909,2023-08-19 00:13:52 UTC,,1/27/21 8:00,J1772,US,,,6,37,Los Angeles County,267901,6037267901,2679.01,Census Tract 2679.01,1119628,0,34.056456,-118.4137159,6037267901,Los Angeles,G5020,S,1119628,0,16918169,3748.02911,4513.88,Urban,2428,Los Angeles County,0.432296015,,High,4626.139264,69,620,-118.414093,34.05425,6219,-118.414093,34.05425,0,0,0,ChargePoint Network,3.82E-05,5.53E-05
5308,ELEC,IRVINE  CO  OFC IBC 7555 ICD 03,7555 Irvine Center Dr,Irvine,CA,92618,E,,2,,ChargePoint Network,http://www.chargepoint.com/,33.661942,-117.750093,8/19/23 7:00,175297,2023-08-19 00:01:01 UTC,,1/27/21 8:00,J1772,US,,,6,59,Orange County,52518,6059052518,525.18,Census Tract 525.18,5781325,0,33.6593661,-117.7578556,6059052518,Los Angeles,G5020,S,5781325,0,16918169,3748.02911,4513.88,Urban,7589,Orange County,2.23746997,,Middle,11630.63507,136,749,-117.750093,33.661942,5009,-117.750093,33.661942,0,0,0,ChargePoint Network,3.82E-05,5.53E-05
12399,ELEC,2834 SM STATION 6,1619 Stewart St,Santa Monica,CA,90404,E,,2,,ChargePoint Network,http://www.chargepoint.com/,34.032064,-118.46791,8/19/23 7:00,214111,2023-08-19 00:09:58 UTC,,4/15/22 7:00,J1772,US,,,6,37,Los Angeles County,701801,6037701801,7018.01,Census Tract 7018.01,1899394,0,34.0274538,-118.4657239,6037701801,Los Angeles,G5020,S,1899394,0,16918169,3748.02911,4513.88,Urban,7001,Los Angeles County,0.733359822,Disadvantaged Community,Low,5883.756729,44,344,-118.46791,34.032064,12988,-118.46791,34.032064,1,0,0,ChargePoint Network,3.82E-05,5.53E-05
9146,ELEC,TARGET CORP T1122 02,2220 Bridgepointe Pkwy,San Mateo,CA,94404,E,,1,,ChargePoint Network,http://www.chargepoint.com/,37.558458,-122.284377,8/19/23 7:00,182696,2023-08-19 00:09:14 UTC,,1/27/21 8:00,J1772,US,,,6,81,San Mateo County,607900,6081607900,6079,Census Tract 6079,1303944,286304,37.5615414,-122.2864296,6081607900,San Francisco,G5020,S,1303944,286304,6987344,1863.146371,3750.29,Urban,2988,San Mateo County,0.503455386,,Low,7622.047843,5,7018,-122.284377,37.558458,9705,-122.284377,37.558458,1,0,0,ChargePoint Network,3.82E-05,5.53E-05
214,ELEC,City of Selma,1710 Tucker St,Selma,CA,93662,E,,1,,Non-Networked,,36.566656,-119.61008,1/10/23 8:00,85598,2023-02-14 15:54:11 UTC,LG,1/1/17 8:00,J1772,US,,,6,19,Fresno County,7002,6019007002,70.02,Census Tract 70.02,1922208,0,36.5699536,-119.608652,6019007002,Central Other,G5020,S,1922208,0,39794,31.87325948,1248.51,Rural,4943,Fresno County,0.742168739,Disadvantaged Community,Low,6700.279408,4,3999,-119.61008,36.566656,123,-119.61008,36.566656,1,1,0,Other,6.82E-05,9.88E-05
13059,ELEC,LYONSBC CHARGER EV1,14500 Garfield Ave,Paramount,CA,90723,E,,2,,ChargePoint Network,http://www.chargepoint.com/,33.901422,-118.168675,8/19/23 7:00,221555,2023-08-19 00:37:23 UTC,,6/21/22 7:00,J1772,US,,,6,37,Los Angeles County,553601,6037553601,5536.01,Census Tract 5536.01,2120297,62619,33.9068575,-118.1716472,6037553601,Los Angeles,G5020,S,2120297,62619,16918169,3748.02911,4513.88,Urban,4699,Los Angeles County,0.818650912,Disadvantaged Community,Low,8594.255291,3,2977,-118.168675,33.901422,13904,-118.168675,33.901422,1,0,0,ChargePoint Network,3.82E-05,5.53E-05
10700,ELEC,IRVINE  CO  OFC ST 17500 40,17500 Laguna Canyon Rd,Irvine,CA,92603,E,,2,,ChargePoint Network,http://www.chargepoint.com/,33.648352,-117.763082,8/19/23 7:00,194669,2023-08-19 00:26:34 UTC,,8/31/21 7:00,J1772,US,,,6,59,Orange County,62604,6059062604,626.04,Census Tract 626.04,52255934,2569403,33.585416,-117.7988845,6059062604,Los Angeles,G5020,S,52255934,2569403,16918169,3748.02911,4513.88,Urban,15355,Orange County,20.17612217,,High,47556.22402,85,6746,-117.763082,33.648352,11000,-117.763082,33.648352,0,0,0,ChargePoint Network,3.82E-05,5.53E-05
11441,ELEC,VALET 7TH FLOOR 6,1200 Athens Ave,Lincoln,CA,95648,E,,2,,ChargePoint Network,http://www.chargepoint.com/,38.840869,-121.315214,8/19/23 7:00,197767,2023-08-19 00:32:34 UTC,,10/15/21 7:00,J1772,US,,,6,61,Placer County,23200,6061023200,232,Census Tract 232,11376398,0,38.8536963,-121.3260338,6061023200,Sacramento,G5020,S,11376398,0,1961917,842.9358486,2327.48,Urban,6000,Placer County,4.377399379,,High,21064.66363,21,7187,-121.315214,38.840869,11635,-121.315214,38.840869,0,0,0,ChargePoint Network,6.82E-05,9.88E-05
9761,ELEC,CALPERS E1-206,400 Q St,Sacramento,CA,95811,E,,1,,ChargePoint Network,http://www.chargepoint.com/,38.574059,-121.504468,8/19/23 7:00,182405,2023-08-19 00:00:54 UTC,,1/27/21 8:00,J1772,US,,,6,67,Sacramento County,800,6067000800,8,Census Tract 8,525743,51938,38.5770653,-121.5044795,6067000800,Sacramento,G5020,S,525743,51938,1961917,842.9358486,2327.48,Urban,1703,Sacramento County,0.202990038,Disadvantaged Community,Middle,3267.624012,31,4282,-121.504468,38.574059,9748,-121.504468,38.574059,1,0,0,ChargePoint Network,6.82E-05,9.88E-05
11617,ELEC,CENTURY PARK AOS EV BAY 5-7,2000 Avenue of the Stars,Los Angeles,CA,90067,E,,2,,ChargePoint Network,http://www.chargepoint.com/,34.058609,-118.414402,8/19/23 7:00,204684,2023-08-19 00:35:33 UTC,,1/12/22 8:00,J1772,US,,,6,37,Los Angeles County,267901,6037267901,2679.01,Census Tract 2679.01,1119628,0,34.056456,-118.4137159,6037267901,Los Angeles,G5020,S,1119628,0,16918169,3748.02911,4513.88,Urban,2428,Los Angeles County,0.432296015,,High,4626.139264,69,620,-118.414402,34.058609,11342,-118.414402,34.058609,0,0,0,ChargePoint Network,3.82E-05,5.53E-05
10863,ELEC,PG&E OWNED SJSU STATION 33-34,1291 S 7th St,San Jose,CA,95112,E,,2,,ChargePoint Network,http://www.chargepoint.com/,37.319715,-121.870477,8/19/23 7:00,192777,2023-08-19 00:31:52 UTC,,7/13/21 7:00,J1772,US,,,6,85,Santa Clara County,503112,6085503112,5031.12,Census Tract 5031.12,1136976,0,37.3223269,-121.8710045,6085503112,San Francisco,G5020,S,1136976,0,6987344,1863.146371,3750.29,Urban,4141,Santa Clara County,0.438988708,Disadvantaged Community,Low,4384.004389,26,4905,-121.870477,37.319715,10636,-121.870477,37.319715,1,0,0,ChargePoint Network,3.82E-05,5.53E-05
8731,ELEC,MAIN STREET MSC 3,19500 Stevens Creek Blvd,Cupertino,CA,95014,E,,2,,ChargePoint Network,http://www.chargepoint.com/,37.324289,-122.009335,8/19/23 7:00,179170,2023-08-19 00:02:05 UTC,,1/27/21 8:00,J1772,US,,,6,85,Santa Clara County,508102,6085508102,5081.02,Census Tract 5081.02,2720163,0,37.3303279,-122.0049181,6085508102,San Francisco,G5020,S,2720163,0,6987344,1863.146371,3750.29,Urban,3408,Santa Clara County,1.050261147,,High,6703.475515,68,1212,-122.009335,37.324289,8559,-122.009335,37.324289,0,0,0,ChargePoint Network,3.82E-05,5.53E-05
9773,ELEC,DC CORRIDOR TARGET H L2(2),1790 Airline HWY,Hollister,CA,95023,E,,1,,ChargePoint Network,http://www.chargepoint.com/,36.834732,-121.390079,8/19/23 7:00,181645,2023-08-19 00:27:18 UTC,,1/27/21 8:00,J1772,US,,,6,69,San Benito County,702,6069000702,7.02,Census Tract 7.02,12860253,28164,36.8305526,-121.4128378,6069000702,Central Other,G5020,S,12860253,28164,46464,16.14791383,2877.4,Rural,5416,San Benito County,4.97174472,,Middle,22963.2665,6,5429,-121.390079,36.834732,9797,-121.390079,36.834732,0,1,0,ChargePoint Network,6.82E-05,9.88E-05
1118,ELEC,The Tower,10940 Wilshire Boulevard,Los Angeles,CA,90024,E,,2,,Blink Network,http://www.blinkcharging.com/,34.058056,-118.445278,6/21/23 7:00,116927,2023-06-21 00:00:59 UTC,,1/11/19 8:00,J1772,US,Free,,6,37,Los Angeles County,265510,6037265510,2655.1,Census Tract 2655.10,383468,0,34.0564831,-118.4426278,6037265510,Los Angeles,G5020,S,383468,0,16918169,3748.02911,4513.88,Urban,4663,Los Angeles County,0.148057762,,Low,2528.164297,5,4723,-118.445278,34.058056,1262,-118.445278,34.058056,1,0,0,Other,3.82E-05,5.53E-05
15065,ELEC,TVUSD GOHS 1,32555 Deer Hollow Way,Temecula,CA,92592,T,,2,,ChargePoint Network,http://www.chargepoint.com/,33.452531,-117.093392,8/19/23 7:00,255312,2023-08-19 00:42:22 UTC,,2/28/23 8:00,J1772,US,,,6,65,Riverside County,43252,6065043252,432.52,Census Tract 432.52,4498506,0,33.4597109,-117.088614,6065043252,Southern Other,G5020,S,4498506,0,16918169,3748.02911,4513.88,Urban,9584,Riverside County,1.736882164,,High,10827.75966,5,5170,-117.093392,33.452531,15770,-117.093392,33.452531,0,0,0,ChargePoint Network,6.82E-05,9.88E-05
12820,ELEC,BOSA D. GROUP L3 491-492,1080 8th Ave,San Diego,CA,92101,E,,2,,ChargePoint Network,http://www.chargepoint.com/,32.716387,-117.157585,8/19/23 7:00,213751,2023-08-19 00:30:32 UTC,,4/9/22 7:00,J1772,US,,,6,73,San Diego County,5300,6073005300,53,Census Tract 53,871344,0,32.7156831,-117.1615102,6073005300,San Diego,G5020,S,871344,0,3153807,966.3614081,3263.59,Urban,5847,San Diego County,0.336427275,Disadvantaged Community,Low,3734.031934,108,6939,-117.157585,32.716387,12439,-117.157585,32.716387,1,0,0,ChargePoint Network,6.82E-05,9.88E-05
11001,ELEC,Kohl's Thousand Oaks,1960 Newbury Rd.,Newbury Park,CA,91320,E,,2,,Volta,https://voltacharging.com/,34.182716,-118.9222515,8/19/23 7:00,198026,2023-08-19 00:58:36 UTC,,10/19/21 7:00,J1772,US,,FALSE,6,111,Ventura County,5908,6111005908,59.08,Census Tract 59.08,1845854,0,34.1791943,-118.9225569,6111005908,Los Angeles,G5020,S,1845854,0,16918169,3748.02911,4513.88,Urban,2892,Ventura County,0.712682516,,High,6245.345406,1,2905,-118.9222515,34.182716,11110,-118.9222515,34.182716,0,0,0,Volta,3.82E-05,5.53E-05
6568,ELEC,CCSF - SFO SFO LTP 3K.2,806 S Airport Blvd Long Term Garage 2,San Francisco,CA,94128,E,,2,,ChargePoint Network,http://www.chargepoint.com/,37.635651,-122.401373,8/19/23 7:00,176840,2023-08-19 00:13:38 UTC,,1/27/21 8:00,J1772,US,,,6,81,San Mateo County,602300,6081602300,6023,Census Tract 6023,10010608,3414184,37.6516231,-122.3991663,6081602300,San Francisco,G5020,S,10010608,3414184,6987344,1863.146371,3750.29,Urban,4196,San Mateo County,3.911412875,Disadvantaged Community,Low,19094.34504,191,2400,-122.401373,37.635651,6831,-122.401373,37.635651,1,0,0,ChargePoint Network,3.82E-05,5.53E-05
834,ELEC,R Street Parking Plaza,1515 R St,Sacramento,CA,95811,E,1,5,,Non-Networked,,38.569559,-121.490128,1/10/22 8:00,68001,2022-02-10 19:42:29 UTC,P,6/16/15 7:00,J1772,US,Free,FALSE,6,67,Sacramento County,2000,6067002000,20,Census Tract 20,1033082,0,38.5652846,-121.4903061,6067002000,Sacramento,G5020,S,1033082,0,1961917,842.9358486,2327.48,Urban,2617,Sacramento County,0.398875026,Disadvantaged Community,Middle,4243.040149,3,4257,-121.490128,38.569559,317,-121.490128,38.569559,1,0,0,Other,6.82E-05,9.88E-05
1847,ELEC,Presqu'ile Winery - Tesla Destination,5391 Presquile Dr,Santa Maria,CA,93455,E,,2,,Tesla Destination,https://www.tesla.com/destination-charging,34.854043,-120.370813,10/6/22 7:00,113380,2023-01-18 15:15:20 UTC,P,12/29/14 8:00,J1772 TESLA,US,Free,,6,83,Santa Barbara County,2006,6083002006,20.06,Census Tract 20.06,435862559,1522786,34.8725903,-120.3430118,6083002006,Los Angeles,G5020,S,435862559,1522786,0,0,0,Rural,2805,Santa Barbara County,168.3059429,,High,160302.1868,1,2462,-120.370813,34.854043,1174,-120.370813,34.854043,0,1,0,Tesla Destination,6.82E-05,9.88E-05
15508,ELEC,LARK AT COPPER BLDG 3 - SOUTH,11221 N Alicante Dr,Fresno,CA,93730,E,,1,,ChargePoint Network,http://www.chargepoint.com/,36.89737,-119.76343,8/19/23 7:00,260576,2023-08-19 00:44:32 UTC,,5/10/23 7:00,J1772,US,,,6,19,Fresno County,5503,6019005503,55.03,Census Tract 55.03,17555559,1712392,36.9039784,-119.7682638,6019005503,Central Other,G5020,S,17555559,1712392,693154,194.1499714,3570.2,Urban,5706,Fresno County,7.123635182,,High,25755.7964,2,4802,-119.76343,36.89737,15357,-119.76343,36.89737,0,0,0,ChargePoint Network,6.82E-05,9.88E-05
6008,ELEC,AHSR STATION 3,900 Greenley Rd,Sonora,CA,95370,E,,1,,ChargePoint Network,http://www.chargepoint.com/,37.977556,-120.370363,8/19/23 7:00,176988,2023-08-19 00:13:09 UTC,,1/27/21 8:00,J1772,US,,,6,109,Tuolumne County,1200,6109001200,12,Census Tract 12,19218252,35506,38.0068248,-120.3683845,6109001200,Central Other,G5020,S,19218252,35506,21270,61.30261956,346.97,Rural,3516,Tuolumne County,7.423963078,,Low,24522.88007,6,1423,-120.370363,37.977556,6132,-120.370363,37.977556,1,1,0,ChargePoint Network,6.82E-05,9.88E-05
7104,ELEC,VTA BERRYESSA 13,925 Berryessa Station Way Parking Structure,San Jose,CA,95133,E,,1,,ChargePoint Network,http://www.chargepoint.com/,37.36679,-121.873469,8/19/23 7:00,178568,2023-08-19 00:04:55 UTC,,1/27/21 8:00,J1772,US,,,6,85,Santa Clara County,504319,6085504319,5043.19,Census Tract 5043.19,2088391,0,37.3737018,-121.8672417,6085504319,San Francisco,G5020,S,2088391,0,6987344,1863.146371,3750.29,Urban,7633,Santa Clara County,0.806342753,,Middle,6632.617883,19,811,-121.873469,37.36679,7011,-121.873469,37.36679,0,0,0,ChargePoint Network,3.82E-05,5.53E-05
15977,ELEC,CHEROKEE M 1 OFFICE 1,14165 Beckman Rd,Lodi,CA,95240,E,,1,,ChargePoint Network,http://www.chargepoint.com/,38.108721,-121.257381,8/19/23 7:00,260996,2023-08-19 00:39:04 UTC,,5/18/23 7:00,J1772,US,,,6,77,San Joaquin County,4402,6077004402,44.02,Census Tract 44.02,4346354,0,38.1086488,-121.2580651,6077004402,Central Other,G5020,S,4346354,0,1031097,443.6045041,2324.36,Urban,5541,San Joaquin County,1.678135972,,Low,8594.425269,4,3636,-121.257381,38.108721,15082,-121.257381,38.108721,1,0,0,ChargePoint Network,6.82E-05,9.88E-05
7679,ELEC,UCSD HUBBS HALL 2,8650 Kennel Way,La Jolla,CA,92037,E,,2,,ChargePoint Network,http://www.chargepoint.com/,32.867064,-117.253573,8/19/23 7:00,177831,2023-08-19 00:09:01 UTC,,1/27/21 8:00,J1772,US,,,6,73,San Diego County,8312,6073008312,83.12,Census Tract 83.12,8620759,3182807,32.9053825,-117.252727,6073008312,San Diego,G5020,S,8620759,3182807,3153807,966.3614081,3263.59,Urban,3528,San Diego County,3.328480322,,High,23960.78061,25,1998,-117.253573,32.867064,7344,-117.253573,32.867064,0,0,0,ChargePoint Network,6.82E-05,9.88E-05
10286,ELEC,IRVINE  CO  OFC IOP 150 10,150 Progress,Irvine,CA,92618,E,,2,,ChargePoint Network,http://www.chargepoint.com/,33.679352,-117.761794,8/19/23 7:00,191481,2023-08-19 00:29:57 UTC,,6/25/21 7:00,J1772,US,,,6,59,Orange County,52517,6059052517,525.17,Census Tract 525.17,5217061,0,33.672529,-117.7750233,6059052517,Los Angeles,G5020,S,5217061,0,16918169,3748.02911,4513.88,Urban,10849,Orange County,2.009030019,,Middle,10174.93256,70,746,-117.761794,33.679352,10832,-117.761794,33.679352,0,0,0,ChargePoint Network,3.82E-05,5.53E-05
6747,ELEC,CCSF - SFO SFO LTP 6K.6,806 S Airport Blvd Long Term Garage 2,San Francisco,CA,94128,E,,2,,ChargePoint Network,http://www.chargepoint.com/,37.635671,-122.401374,8/19/23 7:00,176795,2023-08-19 00:13:39 UTC,,1/27/21 8:00,J1772,US,,,6,81,San Mateo County,602300,6081602300,6023,Census Tract 6023,10010608,3414184,37.6516231,-122.3991663,6081602300,San Francisco,G5020,S,10010608,3414184,6987344,1863.146371,3750.29,Urban,4196,San Mateo County,3.911412875,Disadvantaged Community,Low,19094.34504,191,2400,-122.401374,37.635671,6209,-122.401374,37.635671,1,0,0,ChargePoint Network,3.82E-05,5.53E-05
10626,ELEC,VALLEY WATER STATION 5,5750 Almaden Expy,San Jose,CA,95123,E,,1,,ChargePoint Network,http://www.chargepoint.com/,37.246074,-121.873457,8/19/23 7:00,188092,2023-08-19 00:16:33 UTC,,4/29/21 7:00,J1772,US,,,6,85,Santa Clara County,512052,6085512052,5120.52,Census Tract 5120.52,1528195,7627,37.2484034,-121.8645577,6085512052,San Francisco,G5020,S,1528195,7627,6987344,1863.146371,3750.29,Urban,4473,Santa Clara County,0.568191564,,Low,5548.696497,10,5023,-121.873457,37.246074,10452,-121.873457,37.246074,1,0,0,ChargePoint Network,3.82E-05,5.53E-05
3986,ELEC,520 CAPITOL MAL STATION 1,520 Capitol Mall,Sacramento,CA,95814,E,,2,,ChargePoint Network,http://www.chargepoint.com/,38.577911,-121.500937,8/19/23 7:00,159654,2023-08-19 00:09:44 UTC,,6/12/20 7:00,J1772,US,,,6,67,Sacramento County,800,6067000800,8,Census Tract 8,525743,51938,38.5770653,-121.5044795,6067000800,Sacramento,G5020,S,525743,51938,1961917,842.9358486,2327.48,Urban,1703,Sacramento County,0.202990038,Disadvantaged Community,Middle,3267.624012,31,4282,-121.500937,38.577911,3893,-121.500937,38.577911,1,0,0,ChargePoint Network,6.82E-05,9.88E-05
12461,ELEC,LA JOLLA PALMS SPACE 260,3535 Lebon Dr,San Diego,CA,92122,E,,1,,ChargePoint Network,http://www.chargepoint.com/,32.869486,-117.223247,8/19/23 7:00,216574,2023-08-19 00:35:56 UTC,,5/5/22 7:00,J1772,US,,,6,73,San Diego County,8341,6073008341,83.41,Census Tract 83.41,820586,0,32.8692105,-117.217535,6073008341,San Diego,G5020,S,820586,0,3153807,966.3614081,3263.59,Urban,8348,San Diego County,0.316829896,,Low,5274.264864,10,5672,-117.223247,32.869486,12762,-117.223247,32.869486,1,0,0,ChargePoint Network,6.82E-05,9.88E-05
2267,ELEC,Sequoia Station,1001-1111 El Camino Rd,Redwood City,CA,94063,E,,2,,Volta,https://voltacharging.com/,37.4848259,-122.2312233,8/19/23 7:00,151232,2023-08-19 00:57:09 UTC,,12/14/15 8:00,J1772,US,,FALSE,6,81,San Mateo County,610202,6081610202,6102.02,Census Tract 6102.02,1708986,22376,37.4894625,-122.2304268,6081610202,San Francisco,G5020,S,1708986,22376,6987344,1863.146371,3750.29,Urban,4013,San Mateo County,0.659844457,Disadvantaged Community,Middle,8346.453067,37,6925,-122.2312233,37.4848259,2840,-122.2312233,37.4848259,1,0,0,Volta,3.82E-05,5.53E-05
4400,ELEC,SKYWAY LANDING STATION 3,999 Skyway Rd,San Carlos,CA,94070,E,,2,,ChargePoint Network,http://www.chargepoint.com/,37.507799,-122.247098,8/19/23 7:00,160288,2023-08-19 00:04:19 UTC,,6/12/20 7:00,J1772,US,,,6,81,San Mateo County,609100,6081609100,6091,Census Tract 6091,3373113,1663,37.5092723,-122.2562667,6081609100,San Francisco,G5020,S,3373113,1663,6987344,1863.146371,3750.29,Urban,1534,San Mateo County,1.302366062,,Middle,10498.58303,5,6913,-122.247098,37.507799,4955,-122.247098,37.507799,0,0,0,ChargePoint Network,3.82E-05,5.53E-05
15984,ELEC,THE ENCLAVE STATION 2707,980 W 190th St,Torrance,CA,90502,E,,2,,ChargePoint Network,http://www.chargepoint.com/,33.857435,-118.294343,8/19/23 7:00,261008,2023-08-19 00:43:47 UTC,,5/18/23 7:00,J1772,US,,,6,37,Los Angeles County,292000,6037292000,2920,Census Tract 2920,4000997,1856,33.8484731,-118.3021541,6037292000,Los Angeles,G5020,S,4000997,1856,16918169,3748.02911,4513.88,Urban,6567,Los Angeles County,1.54479333,Disadvantaged Community,Low,9762.564523,14,2217,-118.294343,33.857435,15089,-118.294343,33.857435,1,0,0,ChargePoint Network,3.82E-05,5.53E-05
12004,ELEC,FREMONT EV LEVITON 1,3500 Capitol Ave.,Fremont,CA,94538,E,,2,,ChargePoint Network,http://www.chargepoint.com/,37.550255,-121.98354,8/19/23 7:00,206104,2023-08-19 00:35:37 UTC,,2/10/22 8:00,J1772,US,,,6,1,Alameda County,441923,6001441923,4419.23,Census Tract 4419.23,1506725,0,37.5509731,-121.9850086,6001441923,San Francisco,G5020,S,1506725,0,6987344,1863.146371,3750.29,Urban,6250,Alameda County,0.58174915,,Middle,5412.118739,25,5233,-121.98354,37.550255,12244,-121.98354,37.550255,0,0,0,ChargePoint Network,3.82E-05,5.53E-05
2904,ELEC,PHR Village,5950 Village Way,San Diego,CA,92130,E,,6,,SemaCharge Network,https://semaconnect.com/,32.961671,-117.189897,6/21/23 7:00,148848,2023-06-21 00:02:05 UTC,,11/30/15 8:00,J1772,US,"$0.00-$5.00/Hr Variable Parking Fee, $0.25/kWh Energy Fee",,6,73,San Diego County,21500,6073021500,215,Census Tract 215,12580403,0,32.9511013,-117.1889566,6073021500,San Diego,G5020,S,12580403,0,3153807,966.3614081,3263.59,Urban,11078,San Diego County,4.869259736,,High,17019.52352,9,4044,-117.189897,32.961671,2115,-117.189897,32.961671,0,0,0,Other,6.82E-05,9.88E-05
